"sn","seqno","antenna","command","commandstring","count","count_rssi","count_start","count_transfer","device_ip","device_mac","tid","epc","max_rssi","min_rssi","offline_data","operation","output_mode","rssi","timestamp","usr","version","received","count_gap","interval_time","rssi_average","rssi_median","speed_average","speed_gap","speed_median","rawdata"
"1452136","62002","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:15:46.674","2020-11-27 12:15:46.675","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:15:46.667",,"10002","2023-11-29 18:19:01.493","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450546674,""count_transfer"":1606450546675,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62002,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546667,""usr"":"""",""version"":10002}"
"1452137","62003","1","35","URC_CMD_RFID_Inven_Receive","1","-27","2020-11-27 12:15:46.682","2020-11-27 12:15:46.682","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-26.7","-26.7","0","0","1","-26.7","2020-11-27 12:15:46.678",,"10002","2023-11-29 18:19:01.493","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-27,""count_start"":1606450546682,""count_transfer"":1606450546682,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2670,""min_rssi"":-2670,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2670,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62003,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546678,""usr"":"""",""version"":10002}"
"1452138","62004","1","35","URC_CMD_RFID_Inven_Receive","1","-51","2020-11-27 12:15:46.692","2020-11-27 12:15:46.692","192.168.249.51","14:00:8b:c2:27:f9","E28011052000704EA6B00A68","BBBBBBBBBBBBBB0000000011","-50.8","-50.8","0","0","1","-50.8","2020-11-27 12:15:46.688",,"10002","2023-11-29 18:19:01.494","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-51,""count_start"":1606450546692,""count_transfer"":1606450546692,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""BBBBBBBBBBBBBB0000000011"",""interval"":1000,""max_rssi"":-5080,""min_rssi"":-5080,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5080,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62004,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000704EA6B00A68"",""timestamp"":1606450546688,""usr"":"""",""version"":10002}"
"1452139","94792","1","35","URC_CMD_RFID_Inven_Receive","1","-37","2020-11-27 12:11:17.064","2020-11-27 12:11:17.064","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-37","-37","0","0","1","-37","2020-11-27 12:11:17.061",,"10002","2023-11-29 18:19:01.531","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-37,""count_start"":1606450277064,""count_transfer"":1606450277064,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-3700,""min_rssi"":-3700,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-3700,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94792,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450277061,""usr"":"""",""version"":10002}"
"1452140","94793","1","35","URC_CMD_RFID_Inven_Receive","1","-43","2020-11-27 12:11:17.234","2020-11-27 12:11:17.234","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-42.3","-42.3","0","0","1","-42.3","2020-11-27 12:11:17.231",,"10002","2023-11-29 18:19:01.690","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-43,""count_start"":1606450277234,""count_transfer"":1606450277234,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-4230,""min_rssi"":-4230,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-4230,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94793,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450277231,""usr"":"""",""version"":10002}"
"1452141","62005","1","35","URC_CMD_RFID_Inven_Receive","1","-37","2020-11-27 12:15:46.904","2020-11-27 12:15:46.904","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-36.3","-36.3","0","0","1","-36.3","2020-11-27 12:15:46.897",,"10002","2023-11-29 18:19:01.696","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-37,""count_start"":1606450546904,""count_transfer"":1606450546904,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-3630,""min_rssi"":-3630,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-3630,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62005,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546897,""usr"":"""",""version"":10002}"
"1452142","94794","1","35","URC_CMD_RFID_Inven_Receive","1","-25","2020-11-27 12:11:17.273","2020-11-27 12:11:17.273","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-25","-25","0","0","1","-25","2020-11-27 12:11:17.272",,"10002","2023-11-29 18:19:01.734","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-25,""count_start"":1606450277273,""count_transfer"":1606450277273,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2500,""min_rssi"":-2500,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2500,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94794,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450277272,""usr"":"""",""version"":10002}"
"1452143","62006","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:15:46.935","2020-11-27 12:15:46.935","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:15:46.930",,"10002","2023-11-29 18:19:01.749","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450546935,""count_transfer"":1606450546935,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62006,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546930,""usr"":"""",""version"":10002}"
"1452144","94795","1","35","URC_CMD_RFID_Inven_Receive","1","-59","2020-11-27 12:11:17.284","2020-11-27 12:11:17.285","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-59","-59","0","0","1","-59","2020-11-27 12:11:17.282",,"10002","2023-11-29 18:19:01.767","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-59,""count_start"":1606450277284,""count_transfer"":1606450277285,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-5900,""min_rssi"":-5900,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5900,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94795,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450277282,""usr"":"""",""version"":10002}"
"1452145","94796","1","35","URC_CMD_RFID_Inven_Receive","1","-48","2020-11-27 12:11:17.296","2020-11-27 12:11:17.296","192.168.249.53","44:00:21:25:2c:aa","E28011052000750EA69B0A68","AAAAAAAAAAAAAAFB300000CB","-47.6","-47.6","0","0","1","-47.6","2020-11-27 12:11:17.293",,"10002","2023-11-29 18:19:01.767","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-48,""count_start"":1606450277296,""count_transfer"":1606450277296,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFB300000CB"",""interval"":1000,""max_rssi"":-4760,""min_rssi"":-4760,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-4760,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94796,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000750EA69B0A68"",""timestamp"":1606450277293,""usr"":"""",""version"":10002}"
"1452146","94797","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2020-11-27 12:11:17.306","2020-11-27 12:11:17.307","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-23.5","-23.5","0","0","1","-23.5","2020-11-27 12:11:17.305",,"10002","2023-11-29 18:19:01.768","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1606450277306,""count_transfer"":1606450277307,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2350,""min_rssi"":-2350,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2350,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94797,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450277305,""usr"":"""",""version"":10002}"
"1452147","62007","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:15:46.944","2020-11-27 12:15:46.944","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-28.3","-28.3","0","0","1","-28.3","2020-11-27 12:15:46.940",,"10002","2023-11-29 18:19:01.796","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450546944,""count_transfer"":1606450546944,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2830,""min_rssi"":-2830,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2830,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62007,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546940,""usr"":"""",""version"":10002}"
"1452148","62008","1","35","URC_CMD_RFID_Inven_Receive","1","-54","2020-11-27 12:15:46.962","2020-11-27 12:15:46.962","192.168.249.51","14:00:8b:c2:27:f9","E28011052000704EA6B00A68","BBBBBBBBBBBBBB0000000011","-53.6","-53.6","0","0","1","-53.6","2020-11-27 12:15:46.956",,"10002","2023-11-29 18:19:01.796","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-54,""count_start"":1606450546962,""count_transfer"":1606450546962,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""BBBBBBBBBBBBBB0000000011"",""interval"":1000,""max_rssi"":-5360,""min_rssi"":-5360,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5360,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62008,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000704EA6B00A68"",""timestamp"":1606450546956,""usr"":"""",""version"":10002}"
"1452149","94798","1","35","URC_CMD_RFID_Inven_Receive","1","-59","2020-11-27 12:11:17.345","2020-11-27 12:11:17.345","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-59","-59","0","0","1","-59","2020-11-27 12:11:17.338",,"10002","2023-11-29 18:19:01.812","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-59,""count_start"":1606450277345,""count_transfer"":1606450277345,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-5900,""min_rssi"":-5900,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5900,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94798,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450277338,""usr"":"""",""version"":10002}"
"1452150","94799","1","35","URC_CMD_RFID_Inven_Receive","1","-48","2020-11-27 12:11:17.355","2020-11-27 12:11:17.355","192.168.249.53","44:00:21:25:2c:aa","E28011052000750EA69B0A68","AAAAAAAAAAAAAAFB300000CB","-47.6","-47.6","0","0","1","-47.6","2020-11-27 12:11:17.351",,"10002","2023-11-29 18:19:01.812","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-48,""count_start"":1606450277355,""count_transfer"":1606450277355,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFB300000CB"",""interval"":1000,""max_rssi"":-4760,""min_rssi"":-4760,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-4760,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94799,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000750EA69B0A68"",""timestamp"":1606450277351,""usr"":"""",""version"":10002}"
"1452151","62009","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:15:47.003","2020-11-27 12:15:47.003","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:15:46.999",,"10002","2023-11-29 18:19:01.828","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450547003,""count_transfer"":1606450547003,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62009,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546999,""usr"":"""",""version"":10002}"
"1452152","62010","1","35","URC_CMD_RFID_Inven_Receive","1","-29","2020-11-27 12:15:47.013","2020-11-27 12:15:47.013","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-28.3","-28.3","0","0","1","-28.3","2020-11-27 12:15:47.009",,"10002","2023-11-29 18:19:01.828","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-29,""count_start"":1606450547013,""count_transfer"":1606450547013,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2830,""min_rssi"":-2830,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2830,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62010,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450547009,""usr"":"""",""version"":10002}"
"1452153","62011","1","35","URC_CMD_RFID_Inven_Receive","1","-53","2020-11-27 12:15:47.033","2020-11-27 12:15:47.033","192.168.249.51","14:00:8b:c2:27:f9","E28011052000704EA6B00A68","BBBBBBBBBBBBBB0000000011","-53","-53","0","0","1","-53","2020-11-27 12:15:47.025",,"10002","2023-11-29 18:19:01.829","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-53,""count_start"":1606450547033,""count_transfer"":1606450547033,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""BBBBBBBBBBBBBB0000000011"",""interval"":1000,""max_rssi"":-5300,""min_rssi"":-5300,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5300,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":62011,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000704EA6B00A68"",""timestamp"":1606450547025,""usr"":"""",""version"":10002}"
"1452154","94800","1","35","URC_CMD_RFID_Inven_Receive","1","-25","2020-11-27 12:11:17.369","2020-11-27 12:11:17.369","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-25","-25","0","0","1","-25","2020-11-27 12:11:17.361",,"10002","2023-11-29 18:19:01.854","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-25,""count_start"":1606450277369,""count_transfer"":1606450277369,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2500,""min_rssi"":-2500,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2500,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94800,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450277361,""usr"":"""",""version"":10002}"
"1452155","94801","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2020-11-27 12:11:17.377","2020-11-27 12:11:17.377","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-23.5","-23.5","0","0","1","-23.5","2020-11-27 12:11:17.372",,"10002","2023-11-29 18:19:01.854","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1606450277377,""count_transfer"":1606450277377,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2350,""min_rssi"":-2350,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2350,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94801,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450277372,""usr"":"""",""version"":10002}"
